CenterLat,CenterLon,lon_180,Concentration,Sigma
-7.5,132.5,132.5,4.901836395,0.483091205
-7.5,137.5,137.5,5.032044411,0.493419886
-7.5,142.5,142.5,5.428615093,0.515497506
-7.5,147.5,147.5,5.868607998,0.542666197
-7.5,152.5,152.5,5.945375919,0.565572977
-7.5,157.5,157.5,5.476580143,0.554930568
-7.5,162.5,162.5,5.47322607,0.553735971
-7.5,167.5,167.5,5.85415411,0.559697568
-7.5,172.5,172.5,6.686532974,0.58690685
-7.5,177.5,177.5,6.978907108,0.597760558
-7.5,182.5,-177.5,7.027702332,0.599163532
-7.5,187.5,-172.5,6.562768459,0.564314961
-7.5,192.5,-167.5,6.184054375,0.541627407
-7.5,197.5,-162.5,5.709440231,0.507746816
-7.5,202.5,-157.5,4.825294495,0.454607427
-7.5,207.5,-152.5,4.435314178,0.430764377
-7.5,212.5,-147.5,4.170202732,0.414258122
-7.5,217.5,-142.5,3.959347486,0.38933593
-7.5,222.5,-137.5,3.849820614,0.364234954
-7.5,227.5,-132.5,3.693366051,0.338696837
-7.5,232.5,-127.5,3.643254995,0.32237649
-7.5,237.5,-122.5,3.36262989,0.306433409
-7.5,242.5,-117.5,2.982535124,0.289506823
-7.5,247.5,-112.5,2.913527012,0.283262491
-7.5,252.5,-107.5,3.126765251,0.293109179
-7.5,257.5,-102.5,3.285615206,0.304638714
-7.5,262.5,-97.5,3.478756189,0.319401145
-7.5,267.5,-92.5,3.680035353,0.340252191
-7.5,272.5,-87.5,3.843537569,0.364153832
-7.5,277.5,-82.5,3.845798016,0.380255014
-7.5,282.5,-77.5,3.683675528,0.388669878
-7.5,287.5,-72.5,3.402736425,0.390963525
-7.5,292.5,-67.5,3.244038105,0.392700285
-7.5,297.5,-62.5,3.054175615,0.393485665
-7.5,302.5,-57.5,2.965158463,0.398970008
-7.5,307.5,-52.5,3.463600397,0.42909503
-7.5,312.5,-47.5,3.700118065,0.451746583
-7.5,317.5,-42.5,3.94102335,0.475638211
-7.5,322.5,-37.5,4.035048962,0.48337236
-7.5,327.5,-32.5,3.937724829,0.489308119
-7.5,332.5,-27.5,3.861618519,0.488067657
-7.5,337.5,-22.5,3.829971313,0.490396172
-7.5,342.5,-17.5,3.775899649,0.485275
-7.5,347.5,-12.5,3.996501446,0.495774657
-7.5,352.5,-7.5,4.514167786,0.514890671
-7.5,357.5,-2.5,5.286878586,0.527731955
-2.5,2.5,2.5,6.196075439,0.560407043
-2.5,7.5,7.5,6.342096806,0.536652923
-2.5,12.5,12.5,6.157064438,0.509145379
-2.5,17.5,17.5,5.968165398,0.479326844
-2.5,22.5,22.5,6.004592896,0.469044983
-2.5,27.5,27.5,6.065692425,0.452325732
-2.5,32.5,32.5,5.982004166,0.434019536
-2.5,37.5,37.5,5.699006081,0.420186967
-2.5,42.5,42.5,5.586102009,0.415092379
-2.5,47.5,47.5,5.328952789,0.411301523
-2.5,52.5,52.5,4.967361927,0.409100115
-2.5,57.5,57.5,4.559323311,0.40123111
-2.5,62.5,62.5,4.027957439,0.389905483
-2.5,67.5,67.5,3.987675667,0.399371892
-2.5,72.5,72.5,4.045033455,0.420918137
-2.5,77.5,77.5,3.91039896,0.437831223
-2.5,82.5,82.5,3.775848389,0.45212087
-2.5,87.5,87.5,3.512978077,0.456249356
-2.5,92.5,92.5,3.580108166,0.466281652
-2.5,97.5,97.5,4.07922411,0.48676005
-2.5,102.5,102.5,4.539745808,0.496494591
-2.5,107.5,107.5,4.731451035,0.483451396
-2.5,112.5,112.5,5.07136631,0.484532535
-2.5,117.5,117.5,5.171025753,0.484575003
-2.5,122.5,122.5,5.024745464,0.49714914
-2.5,127.5,127.5,5.085178375,0.517279327
-2.5,132.5,132.5,5.065939903,0.525834441
-2.5,137.5,137.5,5.074771404,0.536078632
-2.5,142.5,142.5,5.232588768,0.543488026
-2.5,147.5,147.5,5.413134098,0.558032632
-2.5,152.5,152.5,5.46723938,0.571985006
-2.5,157.5,157.5,5.216302395,0.567990124
-2.5,162.5,162.5,5.176480293,0.564042091
-2.5,167.5,167.5,5.568045616,0.57624191
-2.5,172.5,172.5,6.282824993,0.597643316
-2.5,177.5,177.5,6.434720516,0.608715236
-2.5,182.5,-177.5,6.311309814,0.610349298
-2.5,187.5,-172.5,5.7973876,0.569770992
-2.5,192.5,-167.5,5.589486122,0.5483374
-2.5,197.5,-162.5,5.262063026,0.52327311
-2.5,202.5,-157.5,4.568597317,0.480754584
-2.5,207.5,-152.5,4.09748888,0.447514534
-2.5,212.5,-147.5,3.752174854,0.422938406
-2.5,217.5,-142.5,3.525563955,0.392232656
-2.5,222.5,-137.5,3.519509077,0.368572325
-2.5,227.5,-132.5,3.539690018,0.347226709
-2.5,232.5,-127.5,3.614229202,0.327778399
-2.5,237.5,-122.5,3.336966515,0.308131218
-2.5,242.5,-117.5,3.108075142,0.292699903
-2.5,247.5,-112.5,3.024474621,0.284688026
-2.5,252.5,-107.5,3.147674561,0.292956591
-2.5,257.5,-102.5,3.396510839,0.306048274
-2.5,262.5,-97.5,3.435679197,0.316000074
-2.5,267.5,-92.5,3.696347475,0.344140828
-2.5,272.5,-87.5,3.976558447,0.375583649
-2.5,277.5,-82.5,3.970347404,0.38868311
-2.5,282.5,-77.5,3.707594156,0.393780112
-2.5,287.5,-72.5,3.508631468,0.402062356
-2.5,292.5,-67.5,3.200768709,0.403295964
-2.5,297.5,-62.5,2.860953569,0.403524458
-2.5,302.5,-57.5,2.770323753,0.402417183
-2.5,307.5,-52.5,3.268793583,0.420413643
-2.5,312.5,-47.5,3.772175312,0.446784794
-2.5,317.5,-42.5,4.023682594,0.473285139
-2.5,322.5,-37.5,3.970956087,0.485236704
-2.5,327.5,-32.5,3.821405649,0.48858431
-2.5,332.5,-27.5,3.732633352,0.492065728
-2.5,337.5,-22.5,3.653963804,0.490708739
-2.5,342.5,-17.5,3.82736969,0.49842158
-2.5,347.5,-12.5,4.289400101,0.519042373
-2.5,352.5,-7.5,4.970767021,0.548217595
-2.5,357.5,-2.5,5.545739174,0.558609009
2.5,2.5,2.5,6.151098251,0.560093045
2.5,7.5,7.5,6.587285995,0.558212638
2.5,12.5,12.5,6.476038933,0.537634969
2.5,17.5,17.5,6.17542696,0.504075587
2.5,22.5,22.5,6.183324814,0.49023658
2.5,27.5,27.5,6.384493351,0.482378006
2.5,32.5,32.5,6.367628098,0.465057015
2.5,37.5,37.5,6.245848179,0.452824444
2.5,42.5,42.5,5.945985794,0.436251968
2.5,47.5,47.5,5.504091263,0.423738688
2.5,52.5,52.5,5.015313148,0.416315198
2.5,57.5,57.5,4.456090927,0.401998073
2.5,62.5,62.5,3.642377377,0.375607222
2.5,67.5,67.5,3.708521843,0.392079294
2.5,72.5,72.5,3.828819036,0.418677837
2.5,77.5,77.5,3.736386061,0.442597598
2.5,82.5,82.5,3.56949091,0.470000297
2.5,87.5,87.5,3.146614552,0.479199201
2.5,92.5,92.5,3.057866335,0.489968121
2.5,97.5,97.5,3.484339476,0.505167902
2.5,102.5,102.5,3.9529562,0.507979333
2.5,107.5,107.5,4.240403175,0.494645238
2.5,112.5,112.5,4.472168922,0.491515458
2.5,117.5,117.5,4.708579063,0.500608802
2.5,122.5,122.5,5.013377666,0.526655853
2.5,127.5,127.5,5.003460407,0.539446831
2.5,132.5,132.5,4.940952301,0.550959527
2.5,137.5,137.5,4.991834641,0.563366175
2.5,142.5,142.5,4.937784672,0.553904116
2.5,147.5,147.5,4.9247365,0.5586465
2.5,152.5,152.5,4.996128082,0.563259363
2.5,157.5,157.5,4.870933056,0.555818319
2.5,162.5,162.5,5.036172867,0.561761677
2.5,167.5,167.5,5.329708576,0.57078135
2.5,172.5,172.5,5.758322716,0.590355158
2.5,177.5,177.5,5.696327686,0.593598425
2.5,182.5,-177.5,5.437660217,0.586423397
2.5,187.5,-172.5,5.219934464,0.567695856
2.5,192.5,-167.5,5.122545719,0.550596237
2.5,197.5,-162.5,5.129853725,0.536824644
2.5,202.5,-157.5,4.75949049,0.513504326
2.5,207.5,-152.5,4.380372524,0.479724199
2.5,212.5,-147.5,3.935480118,0.448473155
2.5,217.5,-142.5,3.770503044,0.411579251
2.5,222.5,-137.5,3.687062502,0.381745398
2.5,227.5,-132.5,3.75017333,0.363746136
2.5,232.5,-127.5,3.705099344,0.340854287
2.5,237.5,-122.5,3.705325842,0.322781414
2.5,242.5,-117.5,3.615525484,0.313491732
2.5,247.5,-112.5,3.357138634,0.30360955
2.5,252.5,-107.5,3.185894251,0.300349444
2.5,257.5,-102.5,3.200932503,0.303103596
2.5,262.5,-97.5,3.248398304,0.315362841
2.5,267.5,-92.5,3.435576439,0.34036836
2.5,272.5,-87.5,3.716733217,0.373185843
2.5,277.5,-82.5,3.750209808,0.392257541
2.5,282.5,-77.5,3.595985174,0.401540518
2.5,287.5,-72.5,3.392012835,0.413371384
2.5,292.5,-67.5,2.964376211,0.419147015
2.5,297.5,-62.5,2.778719902,0.426450759
2.5,302.5,-57.5,2.852809191,0.426197618
2.5,307.5,-52.5,3.310263395,0.431298554
2.5,312.5,-47.5,3.839112997,0.454574287
2.5,317.5,-42.5,4.158220768,0.482405245
2.5,322.5,-37.5,3.889420033,0.49019587
2.5,327.5,-32.5,3.724697828,0.493914187
2.5,332.5,-27.5,3.46500659,0.48198691
2.5,337.5,-22.5,3.432300806,0.479242831
2.5,342.5,-17.5,3.771131277,0.499761909
2.5,347.5,-12.5,4.222223282,0.515593469
2.5,352.5,-7.5,4.950239182,0.540137589
2.5,357.5,-2.5,5.443368912,0.553567171
7.5,2.5,2.5,5.933688164,0.543092132
7.5,7.5,7.5,6.550714016,0.561255038
7.5,12.5,12.5,6.689517021,0.556327522
7.5,17.5,17.5,6.477716923,0.528892219
7.5,22.5,22.5,6.0974226,0.492639422
7.5,27.5,27.5,6.059065819,0.477480441
7.5,32.5,32.5,6.397767067,0.481942981
7.5,37.5,37.5,6.414618969,0.472540289
7.5,42.5,42.5,6.068403721,0.447471648
7.5,47.5,47.5,5.573835373,0.428845763
7.5,52.5,52.5,4.909515858,0.412428051
7.5,57.5,57.5,4.172482014,0.393973142
7.5,62.5,62.5,3.479848385,0.377761811
7.5,67.5,67.5,3.525523186,0.389655977
7.5,72.5,72.5,3.611749172,0.414219201
7.5,77.5,77.5,3.573592663,0.448343307
7.5,82.5,82.5,3.232788801,0.48077026
7.5,87.5,87.5,2.660688639,0.494468302
7.5,92.5,92.5,2.540991545,0.505663693
7.5,97.5,97.5,2.967065096,0.517697036
7.5,102.5,102.5,3.225827694,0.514389515
7.5,107.5,107.5,3.598599434,0.504752755
7.5,112.5,112.5,3.734174252,0.497638673
7.5,117.5,117.5,4.059166431,0.509871244
7.5,122.5,122.5,4.485197067,0.533649683
7.5,127.5,127.5,4.755842209,0.550626218
7.5,132.5,132.5,4.690506458,0.553527951
7.5,137.5,137.5,4.612636566,0.547693133
7.5,142.5,142.5,4.426987648,0.5344944
7.5,147.5,147.5,4.393564224,0.530534625
7.5,152.5,152.5,4.378821373,0.532616913
7.5,157.5,157.5,4.409229755,0.531342387
7.5,162.5,162.5,4.78555584,0.545737565
7.5,167.5,167.5,4.999903679,0.550112963
7.5,172.5,172.5,5.166262627,0.561822295
7.5,177.5,177.5,5.252872944,0.583469868
7.5,182.5,-177.5,5.11916256,0.581828415
7.5,187.5,-172.5,4.77462244,0.558266163
7.5,192.5,-167.5,4.797259331,0.548908889
7.5,197.5,-162.5,4.950151443,0.543213606
7.5,202.5,-157.5,4.861897469,0.527918041
7.5,207.5,-152.5,4.627883911,0.506500363
7.5,212.5,-147.5,4.306749344,0.46767056
7.5,217.5,-142.5,3.941347837,0.426746964
7.5,222.5,-137.5,3.719118834,0.388291895
7.5,227.5,-132.5,3.810356379,0.366017997
7.5,232.5,-127.5,3.943484783,0.349270195
7.5,237.5,-122.5,4.094474316,0.336895019
7.5,242.5,-117.5,4.108403206,0.328523129
7.5,247.5,-112.5,3.852571249,0.317225903
7.5,252.5,-107.5,3.457033873,0.306864113
7.5,257.5,-102.5,3.104642391,0.302167922
7.5,262.5,-97.5,2.983956575,0.313037783
7.5,267.5,-92.5,3.143790245,0.339375108
7.5,272.5,-87.5,3.296183825,0.370278686
7.5,277.5,-82.5,3.481469154,0.395109743
7.5,282.5,-77.5,3.461519957,0.411592811
7.5,287.5,-72.5,3.111961126,0.416619927
7.5,292.5,-67.5,2.609021902,0.420195669
7.5,297.5,-62.5,2.619766712,0.432486475
7.5,302.5,-57.5,2.983895302,0.441224843
7.5,307.5,-52.5,3.441309214,0.453856707
7.5,312.5,-47.5,3.788146973,0.468069524
7.5,317.5,-42.5,3.900246382,0.489753634
7.5,322.5,-37.5,3.689552307,0.496821135
7.5,327.5,-32.5,3.444108009,0.498264581
7.5,332.5,-27.5,3.208410025,0.480845869
7.5,337.5,-22.5,3.530465126,0.490234494
7.5,342.5,-17.5,3.979750395,0.503361642
7.5,347.5,-12.5,4.541853428,0.522197664
7.5,352.5,-7.5,5.109176159,0.540623367
7.5,357.5,-2.5,5.590081215,0.545657039
12.5,2.5,2.5,5.938199997,0.545721233
12.5,7.5,7.5,6.357584953,0.553714931
12.5,12.5,12.5,6.679381371,0.558138251
12.5,17.5,17.5,6.349051476,0.531165957
12.5,22.5,22.5,6.007601738,0.495207667
12.5,27.5,27.5,5.955780506,0.48401019
12.5,32.5,32.5,6.292975426,0.489748061
12.5,37.5,37.5,6.431723595,0.487955391
12.5,42.5,42.5,6.060060501,0.459072411
12.5,47.5,47.5,5.555752277,0.433760285
12.5,52.5,52.5,4.71982193,0.40754512
12.5,57.5,57.5,3.972917795,0.387842238
12.5,62.5,62.5,3.640275717,0.387300372
12.5,67.5,67.5,3.404553413,0.391072899
12.5,72.5,72.5,3.425444603,0.416237116
12.5,77.5,77.5,3.409757614,0.458687693
12.5,82.5,82.5,3.069565058,0.490274489
12.5,87.5,87.5,2.541930437,0.49995023
12.5,92.5,92.5,2.426641464,0.517239094
12.5,97.5,97.5,2.684627056,0.522835791
12.5,102.5,102.5,2.959406853,0.521561384
12.5,107.5,107.5,3.217918396,0.522000432
12.5,112.5,112.5,3.400553226,0.519156039
12.5,117.5,117.5,3.493651152,0.512652218
12.5,122.5,122.5,3.769429445,0.520151496
12.5,127.5,127.5,4.137607098,0.538842738
12.5,132.5,132.5,4.34219265,0.542966545
12.5,137.5,137.5,4.247351646,0.520636976
12.5,142.5,142.5,4.169313908,0.503620923
12.5,147.5,147.5,3.950356007,0.486531556
12.5,152.5,152.5,3.88943243,0.485149682
12.5,157.5,157.5,3.79250145,0.485359102
12.5,162.5,162.5,3.954375505,0.490081429
12.5,167.5,167.5,4.253942013,0.502487957
12.5,172.5,172.5,4.580151558,0.52349472
12.5,177.5,177.5,4.888266563,0.551713288
12.5,182.5,-177.5,4.650906086,0.556835234
12.5,187.5,-172.5,4.628149033,0.555258453
12.5,192.5,-167.5,4.622066498,0.550186217
12.5,197.5,-162.5,4.800115585,0.541308165
12.5,202.5,-157.5,4.876277924,0.537522316
12.5,207.5,-152.5,4.786333084,0.517867863
12.5,212.5,-147.5,4.337416172,0.468134403
12.5,217.5,-142.5,3.970880747,0.418576717
12.5,222.5,-137.5,3.831410408,0.386253655
12.5,227.5,-132.5,4.001237392,0.367789656
12.5,232.5,-127.5,4.12908411,0.354313105
12.5,237.5,-122.5,4.342844486,0.344196826
12.5,242.5,-117.5,4.380151272,0.336857319
12.5,247.5,-112.5,4.114783764,0.322955519
12.5,252.5,-107.5,3.668554068,0.311090946
12.5,257.5,-102.5,3.081428528,0.303445458
12.5,262.5,-97.5,2.72983551,0.306371212
12.5,267.5,-92.5,2.872825146,0.333025426
12.5,272.5,-87.5,3.064654827,0.367822409
12.5,277.5,-82.5,3.180037975,0.392800033
12.5,282.5,-77.5,3.10010457,0.4069601
12.5,287.5,-72.5,2.836966038,0.413166076
12.5,292.5,-67.5,2.503100634,0.41972959
12.5,297.5,-62.5,2.561414719,0.426616549
12.5,302.5,-57.5,2.843515873,0.440399379
12.5,307.5,-52.5,3.324703217,0.468733668
12.5,312.5,-47.5,3.609409332,0.491137475
12.5,317.5,-42.5,3.58455801,0.504760742
12.5,322.5,-37.5,3.310952187,0.512572527
12.5,327.5,-32.5,3.143784523,0.512429893
12.5,332.5,-27.5,3.126187325,0.504395843
12.5,337.5,-22.5,3.617482185,0.505747199
12.5,342.5,-17.5,4.379109859,0.522582114
12.5,347.5,-12.5,4.903843403,0.531016231
12.5,352.5,-7.5,5.347601414,0.54674226
12.5,357.5,-2.5,5.563528061,0.545552611
17.5,2.5,2.5,5.850366592,0.547396541
17.5,7.5,7.5,6.078563213,0.540677905
17.5,12.5,12.5,6.081406116,0.537939727
17.5,17.5,17.5,5.924419403,0.518659174
17.5,22.5,22.5,5.789960861,0.497636646
17.5,27.5,27.5,5.877004623,0.491744101
17.5,32.5,32.5,5.962508202,0.484972805
17.5,37.5,37.5,6.052721977,0.481976122
17.5,42.5,42.5,5.868112087,0.466701388
17.5,47.5,47.5,5.377131462,0.438301027
17.5,52.5,52.5,4.590068817,0.408668578
17.5,57.5,57.5,4.001642227,0.392398864
17.5,62.5,62.5,3.631944895,0.390999764
17.5,67.5,67.5,3.377565861,0.398011893
17.5,72.5,72.5,3.503134251,0.428133458
17.5,77.5,77.5,3.5857265,0.466648161
17.5,82.5,82.5,3.06626153,0.490460008
17.5,87.5,87.5,2.841263533,0.511342227
17.5,92.5,92.5,2.6534729,0.528518498
17.5,97.5,97.5,2.697563887,0.537529707
17.5,102.5,102.5,2.987359047,0.542430937
17.5,107.5,107.5,3.138038158,0.542585373
17.5,112.5,112.5,3.171906233,0.532143116
17.5,117.5,117.5,3.354823589,0.523395658
17.5,122.5,122.5,3.344772339,0.51450479
17.5,127.5,127.5,3.475968122,0.513979793
17.5,132.5,132.5,3.786690474,0.510643423
17.5,137.5,137.5,4.055333614,0.497392595
17.5,142.5,142.5,4.135044098,0.479873836
17.5,147.5,147.5,3.869997978,0.461505443
17.5,152.5,152.5,3.620666027,0.454707086
17.5,157.5,157.5,3.450994253,0.452161729
17.5,162.5,162.5,3.287865162,0.446828514
17.5,167.5,167.5,3.547262192,0.46615988
17.5,172.5,172.5,3.872491598,0.488323182
17.5,177.5,177.5,4.181114197,0.510073662
17.5,182.5,-177.5,4.244218349,0.522858799
17.5,187.5,-172.5,4.279308796,0.543477476
17.5,192.5,-167.5,4.205178738,0.541903436
17.5,197.5,-162.5,4.306515694,0.533946037
17.5,202.5,-157.5,4.417793274,0.525420249
17.5,207.5,-152.5,4.280767441,0.496543676
17.5,212.5,-147.5,4.069197655,0.453732699
17.5,217.5,-142.5,3.977052212,0.411889464
17.5,222.5,-137.5,4.143104553,0.390699983
17.5,227.5,-132.5,4.196891308,0.372415394
17.5,232.5,-127.5,4.228889942,0.354152799
17.5,237.5,-122.5,4.525804996,0.351769626
17.5,242.5,-117.5,4.59845829,0.346447706
17.5,247.5,-112.5,4.173313618,0.327952236
17.5,252.5,-107.5,3.709668159,0.312033564
17.5,257.5,-102.5,3.28557539,0.304489523
17.5,262.5,-97.5,2.937003136,0.30850786
17.5,267.5,-92.5,2.882187366,0.32920298
17.5,272.5,-87.5,2.913780451,0.3558034
17.5,277.5,-82.5,2.857348919,0.378035754
17.5,282.5,-77.5,2.664014339,0.390212983
17.5,287.5,-72.5,2.43723011,0.401580989
17.5,292.5,-67.5,2.308100224,0.410031646
17.5,297.5,-62.5,2.491500854,0.425801992
17.5,302.5,-57.5,2.693107843,0.447604984
17.5,307.5,-52.5,2.833602667,0.472128302
17.5,312.5,-47.5,2.946965218,0.489306867
17.5,317.5,-42.5,2.904098749,0.512055218
17.5,322.5,-37.5,2.895244598,0.526418805
17.5,327.5,-32.5,3.127470016,0.537374556
17.5,332.5,-27.5,3.458685875,0.53906548
17.5,337.5,-22.5,4.170454979,0.548257291
17.5,342.5,-17.5,4.834203243,0.552924991
17.5,347.5,-12.5,5.269686699,0.549272716
17.5,352.5,-7.5,5.480834007,0.550222278
17.5,357.5,-2.5,5.7587924,0.558562219
22.5,2.5,2.5,5.629806519,0.544397831
22.5,7.5,7.5,5.879440784,0.551030993
22.5,12.5,12.5,5.739683151,0.530801237
22.5,17.5,17.5,5.548892021,0.506134629
22.5,22.5,22.5,5.582712173,0.495251536
22.5,27.5,27.5,5.727481365,0.492802799
22.5,32.5,32.5,5.810204506,0.48432982
22.5,37.5,37.5,5.844994545,0.478895247
22.5,42.5,42.5,5.502646446,0.462543249
22.5,47.5,47.5,4.857099533,0.430825561
22.5,52.5,52.5,4.328112125,0.405274332
22.5,57.5,57.5,3.852654219,0.398806304
22.5,62.5,62.5,3.55372858,0.398411959
22.5,67.5,67.5,3.367556095,0.40394187
22.5,72.5,72.5,3.334696531,0.423799306
22.5,77.5,77.5,3.461652756,0.460886538
22.5,82.5,82.5,3.228695631,0.485808223
22.5,87.5,87.5,2.994776487,0.503838778
22.5,92.5,92.5,2.836677074,0.522315323
22.5,97.5,97.5,2.960960388,0.547788143
22.5,102.5,102.5,3.192523956,0.558392048
22.5,107.5,107.5,3.404335022,0.565780044
22.5,112.5,112.5,3.233036757,0.547451973
22.5,117.5,117.5,3.2753582,0.535219073
22.5,122.5,122.5,3.248710394,0.51885879
22.5,127.5,127.5,3.4288764,0.506455243
22.5,132.5,132.5,3.789453983,0.502251565
22.5,137.5,137.5,4.114911556,0.488138586
22.5,142.5,142.5,4.1858325,0.471774727
22.5,147.5,147.5,3.925910473,0.447349995
22.5,152.5,152.5,3.709623337,0.432731539
22.5,157.5,157.5,3.366093636,0.430317998
22.5,162.5,162.5,3.316498995,0.446109831
22.5,167.5,167.5,3.365299702,0.450701475
22.5,172.5,172.5,3.567910194,0.472340256
22.5,177.5,177.5,3.846942902,0.492908478
22.5,182.5,-177.5,4.076268673,0.505758524
22.5,187.5,-172.5,4.126898289,0.528397083
22.5,192.5,-167.5,4.101335049,0.534744322
22.5,197.5,-162.5,4.092949867,0.524691105
22.5,202.5,-157.5,3.965432405,0.50881952
22.5,207.5,-152.5,3.926039219,0.476995736
22.5,212.5,-147.5,4.030745506,0.449049771
22.5,217.5,-142.5,4.172068119,0.421352953
22.5,222.5,-137.5,4.410633087,0.401907951
22.5,227.5,-132.5,4.490757942,0.385595411
22.5,232.5,-127.5,4.499480724,0.366061419
22.5,237.5,-122.5,4.609749794,0.359704256
22.5,242.5,-117.5,4.553133488,0.34883222
22.5,247.5,-112.5,4.34215498,0.335909158
22.5,252.5,-107.5,3.959410191,0.32175836
22.5,257.5,-102.5,3.556316614,0.309329718
22.5,262.5,-97.5,3.26933074,0.315005332
22.5,267.5,-92.5,3.097101927,0.327042103
22.5,272.5,-87.5,2.975710869,0.34512791
22.5,277.5,-82.5,2.799363136,0.36243245
22.5,282.5,-77.5,2.40653038,0.36932385
22.5,287.5,-72.5,2.162142515,0.382303506
22.5,292.5,-67.5,2.199319363,0.40119797
22.5,297.5,-62.5,2.373638391,0.421752572
22.5,302.5,-57.5,2.45625782,0.446263283
22.5,307.5,-52.5,2.397138357,0.464304477
22.5,312.5,-47.5,2.450730801,0.486758322
22.5,317.5,-42.5,2.64831543,0.519523442
22.5,322.5,-37.5,3.114133358,0.549997449
22.5,327.5,-32.5,3.613883018,0.566878021
22.5,332.5,-27.5,3.981608152,0.576827884
22.5,337.5,-22.5,4.578367233,0.581711948
22.5,342.5,-17.5,5.127585411,0.579081595
22.5,347.5,-12.5,5.500632286,0.576656759
22.5,352.5,-7.5,5.617252827,0.565434158
22.5,357.5,-2.5,5.578215599,0.548052847
27.5,2.5,2.5,5.297997475,0.524704039
27.5,7.5,7.5,5.307490826,0.528386712
27.5,12.5,12.5,5.335950851,0.519122005
27.5,17.5,17.5,5.316482067,0.49337706
27.5,22.5,22.5,5.297431946,0.479210705
27.5,27.5,27.5,5.388315201,0.476049811
27.5,32.5,32.5,5.321190834,0.46863839
27.5,37.5,37.5,5.067485809,0.451118141
27.5,42.5,42.5,4.671312809,0.43566066
27.5,47.5,47.5,4.094454288,0.415529072
27.5,52.5,52.5,3.654401779,0.395678014
27.5,57.5,57.5,3.432793617,0.397126377
27.5,62.5,62.5,3.395986557,0.40712595
27.5,67.5,67.5,3.276252985,0.409909189
27.5,72.5,72.5,2.947381496,0.414395809
27.5,77.5,77.5,2.904201984,0.441162527
27.5,82.5,82.5,2.858217239,0.466668367
27.5,87.5,87.5,2.633560896,0.491613597
27.5,92.5,92.5,2.762916803,0.522310793
27.5,97.5,97.5,2.997220039,0.548368573
27.5,102.5,102.5,3.343964815,0.571050882
27.5,107.5,107.5,3.555426598,0.581128895
27.5,112.5,112.5,3.666366816,0.573359191
27.5,117.5,117.5,3.509717464,0.553645968
27.5,122.5,122.5,3.468684435,0.5276407
27.5,127.5,127.5,3.675601244,0.520302415
27.5,132.5,132.5,4.01287365,0.510693669
27.5,137.5,137.5,4.262336254,0.490199178
27.5,142.5,142.5,4.472411156,0.478983402
27.5,147.5,147.5,4.200133324,0.451690644
27.5,152.5,152.5,3.807389259,0.427687705
27.5,157.5,157.5,3.589789391,0.428802282
27.5,162.5,162.5,3.425322771,0.443715632
27.5,167.5,167.5,3.536322594,0.45474273
27.5,172.5,172.5,3.672339678,0.467986047
27.5,177.5,177.5,3.828249693,0.488892436
27.5,182.5,-177.5,4.060657978,0.509842217
27.5,187.5,-172.5,4.152516365,0.523476422
27.5,192.5,-167.5,4.232089996,0.526687086
27.5,197.5,-162.5,4.176177979,0.51479429
27.5,202.5,-157.5,4.05678463,0.499804825
27.5,207.5,-152.5,4.091305256,0.47826317
27.5,212.5,-147.5,4.310827255,0.459425092
27.5,217.5,-142.5,4.455683708,0.43625626
27.5,222.5,-137.5,4.759212494,0.420674771
27.5,227.5,-132.5,4.941447258,0.402819723
27.5,232.5,-127.5,4.878972054,0.38183412
27.5,237.5,-122.5,4.714107037,0.362766325
27.5,242.5,-117.5,4.552456856,0.345775843
27.5,247.5,-112.5,4.47254467,0.336898148
27.5,252.5,-107.5,4.196705341,0.324843615
27.5,257.5,-102.5,3.833917379,0.31495437
27.5,262.5,-97.5,3.756072044,0.325648278
27.5,267.5,-92.5,3.649175882,0.33363378
27.5,272.5,-87.5,3.405826569,0.342204779
27.5,277.5,-82.5,3.087506771,0.348137915
27.5,282.5,-77.5,2.63583231,0.355962545
27.5,287.5,-72.5,2.316831112,0.369850576
27.5,292.5,-67.5,2.274241209,0.388234884
27.5,297.5,-62.5,2.288911343,0.413222343
27.5,302.5,-57.5,2.393588781,0.445838898
27.5,307.5,-52.5,2.456629753,0.47124064
27.5,312.5,-47.5,2.361935377,0.493941814
27.5,317.5,-42.5,2.741842985,0.533286631
27.5,322.5,-37.5,3.462656021,0.574466705
27.5,327.5,-32.5,3.936719418,0.581746757
27.5,332.5,-27.5,4.507112026,0.604772508
27.5,337.5,-22.5,4.985245705,0.607005775
27.5,342.5,-17.5,5.128574371,0.595941246
27.5,347.5,-12.5,5.349083424,0.590291798
27.5,352.5,-7.5,5.64456892,0.577401698
27.5,357.5,-2.5,5.318333149,0.538401127
32.5,2.5,2.5,4.672858238,0.51066792
32.5,7.5,7.5,4.737407207,0.50213486
32.5,12.5,12.5,4.912500381,0.501172185
32.5,17.5,17.5,4.988619804,0.484681755
32.5,22.5,22.5,5.108564377,0.475140154
32.5,27.5,27.5,5.096652985,0.46910131
32.5,32.5,32.5,4.72411108,0.451662064
32.5,37.5,37.5,4.187188148,0.430870712
32.5,42.5,42.5,3.925446749,0.422623187
32.5,47.5,47.5,3.578591824,0.412649632
32.5,52.5,52.5,3.429505348,0.405313194
32.5,57.5,57.5,3.207499266,0.403977633
32.5,62.5,62.5,3.166077137,0.413668483
32.5,67.5,67.5,3.013237953,0.420215249
32.5,72.5,72.5,2.616598129,0.427321136
