latitude,longitude,volc_1_surf,volc_2_surf,volc_3_surf,volc_4_surf
72.5,-147.5,21100510.0,130865.96875,1.8515654751513692e-26,2.3878928765909004e-31
72.5,-142.5,20989948.0,132069.90625,1.8452322471222463e-26,2.380002958508181e-31
72.5,-137.5,20798334.0,134187.6875,1.8277605188155564e-26,2.3603200109002725e-31
72.5,-132.5,20834338.0,137408.84375,1.8251786941693086e-26,2.3612493567340326e-31
72.5,-127.5,20869956.0,139153.484375,1.8191474519554655e-26,2.3577680126646373e-31
72.5,-122.5,20930930.0,140726.25,1.8221750138280423e-26,2.3625447515086388e-31
72.5,-117.5,20860686.0,143213.828125,1.8053856810192477e-26,2.3467052002301786e-31
72.5,-112.5,20810728.0,145258.546875,1.7886894091453658e-26,2.329512419855052e-31
72.5,-107.5,20697558.0,147252.8125,1.788264163813645e-26,2.329173642383145e-31
72.5,-102.5,20416664.0,148068.125,1.7989458335084034e-26,2.3437446001581976e-31
72.5,-97.5,20257570.0,147843.421875,1.8066657310974852e-26,2.3539610566600643e-31
72.5,-92.5,19846914.0,150444.484375,1.8236607532243404e-26,2.3730216975586476e-31
72.5,-87.5,19382216.0,154483.9375,1.8348744418069362e-26,2.3907347517334484e-31
72.5,-82.5,19049704.0,155295.984375,1.8570919696453873e-26,2.4135635573230277e-31
72.5,-77.5,19010858.0,154882.359375,1.864731594474387e-26,2.4264131211707363e-31
72.5,-72.5,19033176.0,151036.515625,1.8676893606457792e-26,2.4359999828983025e-31
72.5,-67.5,19218106.0,143654.34375,1.860050968411944e-26,2.4328263832499525e-31
72.5,-62.5,19561364.0,142795.984375,1.8591060301440297e-26,2.4386128717413103e-31
72.5,-57.5,20035628.0,138596.0,1.8691550703706556e-26,2.4534849911690437e-31
72.5,-52.5,20137108.0,135013.875,1.8719430465581506e-26,2.458879334744967e-31
72.5,-47.5,19966248.0,125153.3515625,1.8833117339826707e-26,2.4722931358810705e-31
72.5,-42.5,19995736.0,114491.765625,1.8883026658777535e-26,2.4753508317864294e-31
72.5,-37.5,20201166.0,107313.1875,1.899968408736896e-26,2.4877468899135908e-31
72.5,-32.5,20242968.0,105049.984375,1.9010555576719036e-26,2.486040307215067e-31
72.5,-27.5,20398500.0,109031.265625,1.9051650299500393e-26,2.489336863572513e-31
