CenterLat,CenterLon,lon_180,Concentration,Sigma
-7.5,142.5,142.5,2.55860734,0.232243985
-7.5,147.5,147.5,2.647524118,0.238317877
-7.5,152.5,152.5,2.665250063,0.242550626
-7.5,157.5,157.5,2.55343008,0.240683347
-7.5,162.5,162.5,2.455062151,0.240721822
-7.5,167.5,167.5,2.498273134,0.24307403
-7.5,172.5,172.5,2.689387083,0.249830753
-7.5,177.5,177.5,2.812379122,0.253328979
-7.5,182.5,-177.5,2.824975491,0.254367143
-7.5,187.5,-172.5,2.711267471,0.248669267
-7.5,192.5,-167.5,2.593965054,0.24386166
-7.5,197.5,-162.5,2.518690586,0.235803291
-7.5,202.5,-157.5,2.49409771,0.222606033
-7.5,207.5,-152.5,2.564819336,0.214414284
-7.5,212.5,-147.5,2.620370626,0.207306042
-7.5,217.5,-142.5,2.587044954,0.198459432
-7.5,222.5,-137.5,2.538170099,0.189606369
-7.5,227.5,-132.5,2.505883455,0.180954054
-7.5,232.5,-127.5,2.491607666,0.174204752
-7.5,237.5,-122.5,2.453607798,0.167066351
-7.5,242.5,-117.5,2.378884554,0.159798548
-7.5,247.5,-112.5,2.251833916,0.156075135
-7.5,252.5,-107.5,2.124241829,0.157011196
-7.5,257.5,-102.5,2.080421686,0.159423724
-7.5,262.5,-97.5,2.115815163,0.163356423
-7.5,267.5,-92.5,2.125537872,0.168475226
-7.5,272.5,-87.5,2.118722677,0.174634054
-7.5,277.5,-82.5,2.146159172,0.180046871
-7.5,282.5,-77.5,2.164621115,0.184180826
-7.5,287.5,-72.5,2.167717457,0.187315598
-7.5,292.5,-67.5,2.182826042,0.191285148
-7.5,297.5,-62.5,2.182065487,0.195346832
-7.5,302.5,-57.5,2.17983222,0.200909838
-7.5,307.5,-52.5,2.211114883,0.211280122
-7.5,312.5,-47.5,2.202628613,0.218739808
-7.5,317.5,-42.5,2.200890303,0.225404024
-7.5,322.5,-37.5,2.190624475,0.228158742
-7.5,327.5,-32.5,2.215203285,0.229779005
-7.5,332.5,-27.5,2.268948555,0.23070173
-7.5,337.5,-22.5,2.312427521,0.232082829
-7.5,342.5,-17.5,2.336155176,0.232692808
-7.5,347.5,-12.5,2.426181078,0.235743105
-7.5,352.5,-7.5,2.600571394,0.238613099
-7.5,357.5,-2.5,2.771552563,0.239180222
-2.5,2.5,2.5,2.903684855,0.246030793
-2.5,7.5,7.5,2.914284229,0.238919079
-2.5,12.5,12.5,2.883298397,0.231158257
-2.5,17.5,17.5,2.769574165,0.223165944
-2.5,22.5,22.5,2.659522772,0.218857542
-2.5,27.5,27.5,2.601358414,0.212929904
-2.5,32.5,32.5,2.570261478,0.206773162
-2.5,37.5,37.5,2.460385799,0.202486217
-2.5,42.5,42.5,2.348583698,0.200601771
-2.5,47.5,47.5,2.289673328,0.200024024
-2.5,52.5,52.5,2.21018672,0.200404152
-2.5,57.5,57.5,2.121628761,0.200578108
-2.5,62.5,62.5,2.036513567,0.200212672
-2.5,67.5,67.5,2.002763271,0.204126775
-2.5,72.5,72.5,2.007499933,0.210093737
-2.5,77.5,77.5,1.994635344,0.214655533
-2.5,82.5,82.5,1.950775146,0.218296975
-2.5,87.5,87.5,1.917620182,0.219901174
-2.5,92.5,92.5,1.958174586,0.222754672
-2.5,97.5,97.5,2.082642555,0.227499619
-2.5,102.5,102.5,2.239503145,0.230161563
-2.5,107.5,107.5,2.311932564,0.227968439
-2.5,112.5,112.5,2.34368968,0.228623822
-2.5,117.5,117.5,2.361450911,0.229122758
-2.5,122.5,122.5,2.378887892,0.231246546
-2.5,127.5,127.5,2.417009115,0.23439078
-2.5,132.5,132.5,2.451503515,0.235282868
-2.5,137.5,137.5,2.470290661,0.236387998
-2.5,142.5,142.5,2.513238192,0.238883212
-2.5,147.5,147.5,2.544548035,0.242715299
-2.5,152.5,152.5,2.553651094,0.24589856
-2.5,157.5,157.5,2.533365011,0.245756954
-2.5,162.5,162.5,2.497597933,0.24607946
-2.5,167.5,167.5,2.576004028,0.250287563
-2.5,172.5,172.5,2.754124403,0.256528109
-2.5,177.5,177.5,2.841223001,0.259908617
-2.5,182.5,-177.5,2.825773001,0.261077762
-2.5,187.5,-172.5,2.686795235,0.25438711
-2.5,192.5,-167.5,2.573979378,0.249910176
-2.5,197.5,-162.5,2.538184881,0.243661344
-2.5,202.5,-157.5,2.55791235,0.231981397
-2.5,207.5,-152.5,2.595799208,0.221364513
-2.5,212.5,-147.5,2.596115112,0.211970329
-2.5,217.5,-142.5,2.52982378,0.201501742
-2.5,222.5,-137.5,2.501122952,0.192941442
-2.5,227.5,-132.5,2.522726536,0.184984669
-2.5,232.5,-127.5,2.526772976,0.177061826
-2.5,237.5,-122.5,2.487466574,0.168811962
-2.5,242.5,-117.5,2.402497292,0.161865205
-2.5,247.5,-112.5,2.224081755,0.15784733
-2.5,252.5,-107.5,2.08346796,0.158848703
-2.5,257.5,-102.5,2.076601744,0.161876217
-2.5,262.5,-97.5,2.123859882,0.1648684
-2.5,267.5,-92.5,2.159059525,0.171631038
-2.5,272.5,-87.5,2.145825624,0.17925325
-2.5,277.5,-82.5,2.138616562,0.184338197
-2.5,282.5,-77.5,2.162594795,0.188164383
-2.5,287.5,-72.5,2.198229313,0.192659497
-2.5,292.5,-67.5,2.198427916,0.196625724
-2.5,297.5,-62.5,2.197616577,0.200838774
-2.5,302.5,-57.5,2.201058388,0.206017196
-2.5,307.5,-52.5,2.195062637,0.21481587
-2.5,312.5,-47.5,2.173242807,0.223590598
-2.5,317.5,-42.5,2.177454948,0.230406776
-2.5,322.5,-37.5,2.174308538,0.232890904
-2.5,327.5,-32.5,2.175921917,0.233570427
-2.5,332.5,-27.5,2.235873699,0.235330626
-2.5,337.5,-22.5,2.316828728,0.2367118
-2.5,342.5,-17.5,2.403000116,0.240895659
-2.5,347.5,-12.5,2.517712831,0.245692581
-2.5,352.5,-7.5,2.681395531,0.249210879
-2.5,357.5,-2.5,2.810211182,0.248498276
2.5,2.5,2.5,2.817637205,0.249491692
2.5,7.5,7.5,2.863641739,0.246164665
2.5,12.5,12.5,2.838831425,0.239585996
2.5,17.5,17.5,2.716211796,0.230592459
2.5,22.5,22.5,2.642146349,0.225442842
2.5,27.5,27.5,2.654879808,0.221288309
2.5,32.5,32.5,2.656424761,0.214844212
2.5,37.5,37.5,2.546302795,0.210233644
2.5,42.5,42.5,2.349384308,0.205377072
2.5,47.5,47.5,2.225129128,0.202284575
2.5,52.5,52.5,2.127249479,0.201228157
2.5,57.5,57.5,2.036516905,0.199808568
2.5,62.5,62.5,1.91890347,0.196349874
2.5,67.5,67.5,1.881717682,0.201832592
2.5,72.5,72.5,1.908363223,0.208716735
2.5,77.5,77.5,1.908783436,0.214196354
2.5,82.5,82.5,1.857305408,0.21983166
2.5,87.5,87.5,1.834777951,0.222380564
2.5,92.5,92.5,1.902017355,0.226342931
2.5,97.5,97.5,2.025463104,0.232291058
2.5,102.5,102.5,2.182842016,0.236317202
2.5,107.5,107.5,2.294832468,0.235771373
2.5,112.5,112.5,2.335958958,0.235992447
2.5,117.5,117.5,2.344647408,0.237600118
2.5,122.5,122.5,2.393825293,0.241163373
2.5,127.5,127.5,2.427226067,0.241932765
2.5,132.5,132.5,2.435851097,0.242591769
2.5,137.5,137.5,2.434971094,0.243507326
2.5,142.5,142.5,2.456761837,0.242855623
2.5,147.5,147.5,2.468518496,0.244590849
2.5,152.5,152.5,2.469180584,0.246502891
2.5,157.5,157.5,2.523771048,0.246516585
2.5,162.5,162.5,2.610230684,0.24932757
2.5,167.5,167.5,2.700781822,0.253575742
2.5,172.5,172.5,2.832595825,0.25970158
2.5,177.5,177.5,2.875611305,0.261681974
2.5,182.5,-177.5,2.82273221,0.261144191
2.5,187.5,-172.5,2.68906641,0.257819682
2.5,192.5,-167.5,2.579266071,0.254169881
2.5,197.5,-162.5,2.570039272,0.249891311
2.5,202.5,-157.5,2.624238014,0.241751209
2.5,207.5,-152.5,2.625457048,0.230740994
2.5,212.5,-147.5,2.558710814,0.220032141
2.5,217.5,-142.5,2.466902494,0.208163321
2.5,222.5,-137.5,2.437066078,0.198077247
2.5,227.5,-132.5,2.500629902,0.190563008
2.5,232.5,-127.5,2.542517662,0.181247339
2.5,237.5,-122.5,2.512541294,0.1728331
2.5,242.5,-117.5,2.435647726,0.167056724
2.5,247.5,-112.5,2.27366972,0.162989095
2.5,252.5,-107.5,2.114497662,0.161964625
2.5,257.5,-102.5,2.063898563,0.162985072
2.5,262.5,-97.5,2.096279621,0.166344836
2.5,267.5,-92.5,2.128086567,0.172541931
2.5,272.5,-87.5,2.127735376,0.180498302
2.5,277.5,-82.5,2.118514061,0.186666831
2.5,282.5,-77.5,2.1547966,0.191639945
2.5,287.5,-72.5,2.206142902,0.197153926
2.5,292.5,-67.5,2.197642565,0.202161625
2.5,297.5,-62.5,2.215438843,0.208292454
2.5,302.5,-57.5,2.254663706,0.214596391
2.5,307.5,-52.5,2.230080843,0.221286282
2.5,312.5,-47.5,2.17686224,0.22938782
2.5,317.5,-42.5,2.174811602,0.236253098
2.5,322.5,-37.5,2.163953781,0.237459153
2.5,327.5,-32.5,2.13796401,0.238072783
2.5,332.5,-27.5,2.14397192,0.236581177
2.5,337.5,-22.5,2.232546806,0.238233224
2.5,342.5,-17.5,2.359706879,0.245565653
2.5,347.5,-12.5,2.465729237,0.249144599
2.5,352.5,-7.5,2.614459515,0.251457304
2.5,357.5,-2.5,2.742423773,0.25134477
7.5,2.5,2.5,2.734460354,0.249473616
7.5,7.5,7.5,2.799125433,0.24964793
7.5,12.5,12.5,2.794080257,0.245647565
7.5,17.5,17.5,2.71543479,0.237495974
7.5,22.5,22.5,2.611858606,0.228119001
7.5,27.5,27.5,2.582374096,0.222408623
7.5,32.5,32.5,2.613032818,0.219861925
7.5,37.5,37.5,2.536415815,0.215645969
7.5,42.5,42.5,2.332121849,0.209067404
7.5,47.5,47.5,2.17399621,0.204555482
7.5,52.5,52.5,2.056181192,0.201511696
7.5,57.5,57.5,1.937653065,0.199175179
7.5,62.5,62.5,1.832919955,0.197769508
7.5,67.5,67.5,1.809563041,0.20231764
7.5,72.5,72.5,1.818053365,0.208733216
7.5,77.5,77.5,1.806231856,0.215794519
7.5,82.5,82.5,1.780704021,0.221867517
7.5,87.5,87.5,1.790088534,0.224728942
7.5,92.5,92.5,1.879647136,0.229590774
7.5,97.5,97.5,2.019442558,0.236669362
7.5,102.5,102.5,2.14592886,0.240707234
7.5,107.5,107.5,2.240277529,0.242495418
7.5,112.5,112.5,2.285061836,0.242089629
7.5,117.5,117.5,2.338598728,0.243742988
7.5,122.5,122.5,2.412984848,0.246176243
7.5,127.5,127.5,2.463221788,0.247272342
7.5,132.5,132.5,2.451429367,0.246725172
7.5,137.5,137.5,2.406903505,0.24552162
7.5,142.5,142.5,2.415202618,0.243940756
7.5,147.5,147.5,2.451706171,0.244123697
7.5,152.5,152.5,2.453681707,0.244866803
7.5,157.5,157.5,2.523602724,0.245429009
7.5,162.5,162.5,2.667777538,0.2498191
7.5,167.5,167.5,2.748023748,0.253050864
7.5,172.5,172.5,2.84262681,0.257618904
7.5,177.5,177.5,2.934694767,0.263377398
7.5,182.5,-177.5,2.872478247,0.264003187
7.5,187.5,-172.5,2.691409826,0.259286195
7.5,192.5,-167.5,2.590220928,0.256541669
7.5,197.5,-162.5,2.593749762,0.253425509
7.5,202.5,-157.5,2.650223494,0.246487752
7.5,207.5,-152.5,2.644180059,0.238100097
7.5,212.5,-147.5,2.511548519,0.226094618
7.5,217.5,-142.5,2.402580738,0.213983744
7.5,222.5,-137.5,2.359904766,0.202266306
7.5,227.5,-132.5,2.42230916,0.193402231
7.5,232.5,-127.5,2.491904497,0.184526771
7.5,237.5,-122.5,2.471194506,0.176652491
7.5,242.5,-117.5,2.405561686,0.170874417
7.5,247.5,-112.5,2.30523324,0.166800886
7.5,252.5,-107.5,2.1550529,0.16468446
7.5,257.5,-102.5,2.043581009,0.164181009
7.5,262.5,-97.5,2.048092842,0.167132244
7.5,267.5,-92.5,2.097804785,0.173539266
7.5,272.5,-87.5,2.122195244,0.180859491
7.5,277.5,-82.5,2.138640881,0.188178524
7.5,282.5,-77.5,2.16858077,0.194586545
7.5,287.5,-72.5,2.182419062,0.19899036
7.5,292.5,-67.5,2.172753096,0.203753978
7.5,297.5,-62.5,2.221004486,0.21158731
7.5,302.5,-57.5,2.291962862,0.220218286
7.5,307.5,-52.5,2.290857077,0.228190377
7.5,312.5,-47.5,2.21404624,0.233972281
7.5,317.5,-42.5,2.173536777,0.239095628
7.5,322.5,-37.5,2.144258022,0.240153879
7.5,327.5,-32.5,2.119702101,0.240837634
7.5,332.5,-27.5,2.11160326,0.238604143
7.5,337.5,-22.5,2.198378325,0.2439325
7.5,342.5,-17.5,2.283073664,0.249768242
7.5,347.5,-12.5,2.369726658,0.253588587
7.5,352.5,-7.5,2.51251936,0.254538953
7.5,357.5,-2.5,2.661617517,0.252951533
12.5,2.5,2.5,2.703311682,0.252722681
12.5,7.5,7.5,2.769311428,0.251174748
12.5,12.5,12.5,2.78296566,0.248506606
12.5,17.5,17.5,2.734395266,0.240081087
12.5,22.5,22.5,2.609388828,0.230369464
12.5,27.5,27.5,2.516952515,0.224672154
12.5,32.5,32.5,2.491367102,0.222182557
12.5,37.5,37.5,2.422175884,0.219720557
12.5,42.5,42.5,2.262430191,0.212646678
12.5,47.5,47.5,2.135859013,0.206938013
12.5,52.5,52.5,2.024963379,0.202070117
12.5,57.5,57.5,1.883482814,0.199526638
12.5,62.5,62.5,1.77794981,0.20180127
12.5,67.5,67.5,1.741021156,0.204842463
12.5,72.5,72.5,1.732064486,0.211409554
12.5,77.5,77.5,1.733825803,0.219984457
12.5,82.5,82.5,1.765586495,0.225858763
12.5,87.5,87.5,1.81001687,0.228372425
12.5,92.5,92.5,1.925133228,0.234647006
12.5,97.5,97.5,2.058754921,0.241043657
12.5,102.5,102.5,2.148054361,0.246135011
12.5,107.5,107.5,2.210651875,0.249915898
12.5,112.5,112.5,2.273928642,0.250302315
12.5,117.5,117.5,2.338101387,0.247870833
12.5,122.5,122.5,2.39947319,0.247056887
12.5,127.5,127.5,2.454103947,0.248689264
12.5,132.5,132.5,2.470925808,0.249541342
12.5,137.5,137.5,2.423236609,0.246488526
12.5,142.5,142.5,2.423737526,0.244970232
12.5,147.5,147.5,2.440697908,0.24227497
12.5,152.5,152.5,2.440818548,0.241390154
12.5,157.5,157.5,2.476718664,0.240518972
12.5,162.5,162.5,2.591596127,0.241904199
12.5,167.5,167.5,2.688471556,0.246214598
12.5,172.5,172.5,2.782804489,0.252249539
12.5,177.5,177.5,2.877555847,0.259560347
12.5,182.5,-177.5,2.812368631,0.261450976
12.5,187.5,-172.5,2.67876792,0.26073426
12.5,192.5,-167.5,2.573950529,0.258235216
12.5,197.5,-162.5,2.544550896,0.253840297
12.5,202.5,-157.5,2.611240149,0.249427408
12.5,207.5,-152.5,2.58915925,0.242009729
12.5,212.5,-147.5,2.418931961,0.228360787
12.5,217.5,-142.5,2.262781143,0.214854345
12.5,222.5,-137.5,2.214321136,0.204861209
12.5,227.5,-132.5,2.297636032,0.196362495
12.5,232.5,-127.5,2.399012804,0.187220216
12.5,237.5,-122.5,2.40456605,0.179086968
12.5,242.5,-117.5,2.347541571,0.17316258
12.5,247.5,-112.5,2.256743431,0.168425739
12.5,252.5,-107.5,2.146656275,0.16634807
12.5,257.5,-102.5,2.053008318,0.165247962
12.5,262.5,-97.5,2.033490181,0.166369975
12.5,267.5,-92.5,2.081361294,0.17292887
12.5,272.5,-87.5,2.129245996,0.180999145
12.5,277.5,-82.5,2.15699482,0.18811217
12.5,282.5,-77.5,2.161568165,0.193994954
12.5,287.5,-72.5,2.151968718,0.198942617
12.5,292.5,-67.5,2.152711153,0.204813749
12.5,297.5,-62.5,2.202515125,0.212002024
12.5,302.5,-57.5,2.28316164,0.220933899
12.5,307.5,-52.5,2.309761524,0.231245339
12.5,312.5,-47.5,2.231652975,0.23822321
12.5,317.5,-42.5,2.148206472,0.241485804
12.5,322.5,-37.5,2.109365702,0.242896989
12.5,327.5,-32.5,2.101446867,0.24432753
12.5,332.5,-27.5,2.092298508,0.245024219
12.5,337.5,-22.5,2.116247892,0.24908939
12.5,342.5,-17.5,2.174823523,0.25598985
12.5,347.5,-12.5,2.232562542,0.257914543
12.5,352.5,-7.5,2.384576082,0.258435428
12.5,357.5,-2.5,2.560343742,0.255585074
17.5,2.5,2.5,2.661913633,0.255567729
17.5,7.5,7.5,2.692149639,0.250958443
17.5,12.5,12.5,2.677419186,0.246670946
17.5,17.5,17.5,2.644170046,0.239275455
17.5,22.5,22.5,2.561833858,0.23202616
17.5,27.5,27.5,2.45464921,0.226767689
17.5,32.5,32.5,2.367379189,0.222205758
17.5,37.5,37.5,2.275793552,0.219921991
17.5,42.5,42.5,2.160898447,0.215477958
17.5,47.5,47.5,2.083958387,0.209513247
17.5,52.5,52.5,1.994976997,0.203966126
17.5,57.5,57.5,1.854397178,0.202301726
17.5,62.5,62.5,1.741367102,0.204791516
17.5,67.5,67.5,1.717203975,0.209131077
17.5,72.5,72.5,1.743918896,0.217451483
17.5,77.5,77.5,1.768838763,0.225754812
17.5,82.5,82.5,1.792457581,0.230400801
17.5,87.5,87.5,1.849420786,0.235745341
17.5,92.5,92.5,1.953429699,0.241829023
17.5,97.5,97.5,2.073233366,0.248065978
17.5,102.5,102.5,2.150228024,0.253829509
17.5,107.5,107.5,2.194237709,0.256627589
17.5,112.5,112.5,2.255049467,0.254922926
17.5,117.5,117.5,2.329479218,0.251919955
17.5,122.5,122.5,2.359385967,0.247723296
17.5,127.5,127.5,2.390401363,0.246598065
17.5,132.5,132.5,2.420496702,0.247243017
17.5,137.5,137.5,2.434021473,0.247669131
17.5,142.5,142.5,2.435642004,0.246768594
17.5,147.5,147.5,2.422410965,0.243611485
17.5,152.5,152.5,2.398171902,0.240490198
17.5,157.5,157.5,2.399181366,0.237407669
17.5,162.5,162.5,2.451040983,0.23468104
17.5,167.5,167.5,2.55587101,0.239289537
17.5,172.5,172.5,2.640725374,0.245206013
17.5,177.5,177.5,2.676151276,0.251055926
17.5,182.5,-177.5,2.607710123,0.254530936
17.5,187.5,-172.5,2.549841404,0.258430451
17.5,192.5,-167.5,2.474481583,0.256667137
17.5,197.5,-162.5,2.436794519,0.253041297
17.5,202.5,-157.5,2.460017443,0.248290658
17.5,207.5,-152.5,2.428217649,0.23969464
17.5,212.5,-147.5,2.298240423,0.228162274
17.5,217.5,-142.5,2.141185999,0.216491237
17.5,222.5,-137.5,2.09823513,0.208984509
17.5,227.5,-132.5,2.174359083,0.200232297
17.5,232.5,-127.5,2.276311874,0.189531922
17.5,237.5,-122.5,2.325460672,0.18263106
17.5,242.5,-117.5,2.258640766,0.176751181
17.5,247.5,-112.5,2.133541822,0.170552835
17.5,252.5,-107.5,2.057494879,0.167167842
17.5,257.5,-102.5,2.040781498,0.165936679
17.5,262.5,-97.5,2.03960681,0.167267859
17.5,267.5,-92.5,2.046956539,0.172553137
17.5,272.5,-87.5,2.080475807,0.179228395
17.5,277.5,-82.5,2.115725756,0.185833037
17.5,282.5,-77.5,2.107854366,0.191145137
17.5,287.5,-72.5,2.106861591,0.196994931
17.5,292.5,-67.5,2.132921457,0.203515202
17.5,297.5,-62.5,2.192107677,0.212165818
17.5,302.5,-57.5,2.262940407,0.221657202
17.5,307.5,-52.5,2.261033773,0.230145305
17.5,312.5,-47.5,2.140748024,0.235658601
17.5,317.5,-42.5,2.047087431,0.240557134
17.5,322.5,-37.5,2.038511515,0.244361624
17.5,327.5,-32.5,2.087123394,0.249446288
17.5,332.5,-27.5,2.103620768,0.253095508
17.5,337.5,-22.5,2.112117052,0.258936405
17.5,342.5,-17.5,2.140693426,0.263096005
17.5,347.5,-12.5,2.193243265,0.263429791
17.5,352.5,-7.5,2.321940184,0.261567146
17.5,357.5,-2.5,2.529614449,0.260629445
22.5,2.5,2.5,2.62631464,0.257919252
22.5,7.5,7.5,2.664671898,0.255485058
22.5,12.5,12.5,2.565490007,0.247540966
22.5,17.5,17.5,2.450336456,0.238438711
22.5,22.5,22.5,2.399431705,0.232739642
22.5,27.5,27.5,2.330054998,0.228646994
22.5,32.5,32.5,2.217530727,0.224534437
22.5,37.5,37.5,2.108716726,0.221872434
22.5,42.5,42.5,1.994030833,0.217294797
22.5,47.5,47.5,1.918562412,0.210490361
22.5,52.5,52.5,1.872846723,0.205900371
22.5,57.5,57.5,1.803935051,0.206417784
22.5,62.5,62.5,1.731374145,0.209489062
22.5,67.5,67.5,1.713722348,0.213937461
22.5,72.5,72.5,1.747441173,0.220467299
22.5,77.5,77.5,1.782868624,0.229440913
22.5,82.5,82.5,1.786407232,0.235287294
22.5,87.5,87.5,1.823446989,0.240095451
22.5,92.5,92.5,1.905576468,0.245970368
22.5,97.5,97.5,2.000832558,0.254454345
22.5,102.5,102.5,2.063368797,0.260221094
22.5,107.5,107.5,2.137077093,0.263674587
22.5,112.5,112.5,2.19960022,0.259762913
22.5,117.5,117.5,2.26243329,0.25570637
22.5,122.5,122.5,2.281087875,0.251078129
22.5,127.5,127.5,2.309535265,0.249498785
22.5,132.5,132.5,2.367139339,0.251567811
22.5,137.5,137.5,2.413284779,0.253438115
22.5,142.5,142.5,2.42226696,0.253904253
22.5,147.5,147.5,2.387220144,0.249495313
22.5,152.5,152.5,2.346595287,0.244257316
22.5,157.5,157.5,2.317543507,0.239745021
22.5,162.5,162.5,2.359390259,0.240418673
22.5,167.5,167.5,2.403432369,0.239915133
22.5,172.5,172.5,2.481154442,0.244920954
22.5,177.5,177.5,2.472251892,0.249876276
22.5,182.5,-177.5,2.40496397,0.253902286
22.5,187.5,-172.5,2.40413022,0.25934726
22.5,192.5,-167.5,2.407436609,0.260692567
22.5,197.5,-162.5,2.36882782,0.257816076
22.5,202.5,-157.5,2.318063259,0.252406418
22.5,207.5,-152.5,2.258068323,0.243402854
22.5,212.5,-147.5,2.19699502,0.235280439
22.5,217.5,-142.5,2.1213727,0.22665967
22.5,222.5,-137.5,2.077204704,0.219117522
22.5,227.5,-132.5,2.10982728,0.210536495
22.5,232.5,-127.5,2.206658602,0.199257404
22.5,237.5,-122.5,2.235883951,0.191191241
22.5,242.5,-117.5,2.124555111,0.18392247
22.5,247.5,-112.5,2.018872023,0.178170398
22.5,252.5,-107.5,1.989823461,0.174282864
22.5,257.5,-102.5,1.994740367,0.171157137
22.5,262.5,-97.5,2.007041931,0.172225341
22.5,267.5,-92.5,2.000300646,0.175118953
22.5,272.5,-87.5,2.02438426,0.179740474
22.5,277.5,-82.5,2.047484159,0.185205653
22.5,282.5,-77.5,2.023569345,0.188822135
22.5,287.5,-72.5,2.057823181,0.194556713
22.5,292.5,-67.5,2.145567179,0.202785984
22.5,297.5,-62.5,2.197468281,0.211918235
22.5,302.5,-57.5,2.222458601,0.221028075
22.5,307.5,-52.5,2.176515579,0.22757645
22.5,312.5,-47.5,2.072970152,0.234006345
22.5,317.5,-42.5,2.02805829,0.241516009
22.5,322.5,-37.5,2.056321383,0.249740407
22.5,327.5,-32.5,2.107692242,0.257002562
22.5,332.5,-27.5,2.177761078,0.262534082
22.5,337.5,-22.5,2.24294281,0.267208338
22.5,342.5,-17.5,2.272418261,0.268933177
22.5,347.5,-12.5,2.325195313,0.269437164
22.5,352.5,-7.5,2.413541794,0.266694188
22.5,357.5,-2.5,2.51789546,0.261367947
27.5,2.5,2.5,2.503756285,0.254268289
27.5,7.5,7.5,2.528865814,0.25187254
27.5,12.5,12.5,2.423325777,0.246221915
27.5,17.5,17.5,2.243557453,0.236985981
27.5,22.5,22.5,2.179136276,0.230812997
27.5,27.5,27.5,2.151614428,0.227701902
27.5,32.5,32.5,2.030712366,0.224763438
27.5,37.5,37.5,1.877004981,0.219722047
27.5,42.5,42.5,1.7514292,0.214947075
27.5,47.5,47.5,1.688354611,0.210149705
27.5,52.5,52.5,1.698227763,0.206537142
27.5,57.5,57.5,1.734705091,0.208659843
27.5,62.5,62.5,1.737462044,0.213627353
27.5,67.5,67.5,1.704978704,0.217447832
27.5,72.5,72.5,1.68032825,0.220377505
27.5,77.5,77.5,1.704859257,0.227693096
27.5,82.5,82.5,1.728313446,0.234252587
27.5,87.5,87.5,1.772553325,0.240260392
27.5,92.5,92.5,1.851879716,0.248791426
27.5,97.5,97.5,1.90584743,0.257158846
27.5,102.5,102.5,1.970570683,0.264443755
27.5,107.5,107.5,2.084502935,0.268631786
27.5,112.5,112.5,2.165258408,0.26829803
27.5,117.5,117.5,2.184504986,0.264374882
27.5,122.5,122.5,2.200315714,0.260099173
27.5,127.5,127.5,2.259724379,0.261223048
27.5,132.5,132.5,2.30922246,0.262410343
27.5,137.5,137.5,2.354753017,0.262581855
27.5,142.5,142.5,2.397659063,0.263915181
27.5,147.5,147.5,2.365826845,0.258524925
27.5,152.5,152.5,2.318530321,0.251103431
27.5,157.5,157.5,2.317106247,0.248125613
27.5,162.5,162.5,2.347739458,0.24919185
27.5,167.5,167.5,2.389987469,0.250848323
27.5,172.5,172.5,2.419653416,0.254188567
27.5,177.5,177.5,2.393431187,0.259827137
27.5,182.5,-177.5,2.359868288,0.265825689
27.5,187.5,-172.5,2.348609924,0.269260675
27.5,192.5,-167.5,2.335058451,0.269868642
27.5,197.5,-162.5,2.284571409,0.26711753
27.5,202.5,-157.5,2.210085869,0.262419403
27.5,207.5,-152.5,2.1367414,0.255558312
27.5,212.5,-147.5,2.101102352,0.248840138
27.5,217.5,-142.5,2.102427244,0.24046503
27.5,222.5,-137.5,2.08573699,0.233205423
27.5,227.5,-132.5,2.059051752,0.223647967
27.5,232.5,-127.5,2.11994791,0.21220465
27.5,237.5,-122.5,2.115926981,0.201886028
27.5,242.5,-117.5,2.016427755,0.193472385
27.5,247.5,-112.5,1.956930399,0.188027829
27.5,252.5,-107.5,1.946176648,0.183800966
27.5,257.5,-102.5,1.965102792,0.180366337
27.5,262.5,-97.5,2.008517504,0.182221338
27.5,267.5,-92.5,2.035011768,0.184232801
27.5,272.5,-87.5,2.053414106,0.186725065
27.5,277.5,-82.5,2.0360744,0.189582005
27.5,282.5,-77.5,2.037242889,0.192939222
27.5,287.5,-72.5,2.102955103,0.198137671
27.5,292.5,-67.5,2.164936781,0.204570308
27.5,297.5,-62.5,2.189279079,0.212634131
27.5,302.5,-57.5,2.207227707,0.221974358
27.5,307.5,-52.5,2.151796579,0.229411662
27.5,312.5,-47.5,2.079896688,0.235561326
27.5,317.5,-42.5,2.110815048,0.24538964
27.5,322.5,-37.5,2.170280695,0.256361395
27.5,327.5,-32.5,2.156793594,0.261608362
27.5,332.5,-27.5,2.234836817,0.269438148
27.5,337.5,-22.5,2.363898754,0.273143709
27.5,342.5,-17.5,2.407791376,0.271801621
27.5,347.5,-12.5,2.444213629,0.270726323
27.5,352.5,-7.5,2.494492054,0.268311143
27.5,357.5,-2.5,2.474966764,0.259324849
32.5,2.5,2.5,2.374876738,0.254307151
32.5,7.5,7.5,2.357345104,0.250488847
32.5,12.5,12.5,2.256521225,0.247297674
32.5,17.5,17.5,2.096968651,0.240560561
32.5,22.5,22.5,2.038496256,0.236259773
32.5,27.5,27.5,2.023683786,0.233178899
32.5,32.5,32.5,1.909894824,0.227890611
32.5,37.5,37.5,1.731639981,0.221895769
32.5,42.5,42.5,1.619042277,0.218198627
32.5,47.5,47.5,1.58349514,0.214978546
32.5,52.5,52.5,1.619125009,0.213559255
32.5,57.5,57.5,1.673250318,0.21418874
32.5,62.5,62.5,1.699406624,0.218297482
32.5,67.5,67.5,1.674516201,0.222300097
32.5,72.5,72.5,1.645412445,0.225265875
32.5,77.5,77.5,1.660533071,0.229349658
32.5,82.5,82.5,1.693509698,0.235519126
