latitude,longitude,volc_1_surf,volc_2_surf,volc_3_surf,volc_4_surf
87.5,177.5,4404469248.0,499385632.0,1.4740274311202816e-26,1.9774871266143014e-31
82.5,-177.5,4627435008.0,536420416.0,1.7391551072733083e-26,2.2887716664465127e-31
82.5,-172.5,4630574592.0,547130048.0,1.736997603512408e-26,2.2917233327614274e-31
82.5,-167.5,4627116544.0,552678720.0,1.739364186228071e-26,2.290911066165009e-31
82.5,-162.5,4645007872.0,566905024.0,1.751447316624761e-26,2.2995013437819483e-31
82.5,-157.5,4668825600.0,578485120.0,1.7626223325340735e-26,2.3079801845344295e-31
82.5,-152.5,4693431808.0,583658624.0,1.776786083568284e-26,2.3164917040298635e-31
82.5,-147.5,4712265728.0,581312512.0,1.7845198478529652e-26,2.3231158497956173e-31
82.5,-142.5,4719997952.0,576098432.0,1.7881769577057633e-26,2.3275850793174436e-31
82.5,-137.5,4730703872.0,560193984.0,1.7959937680896466e-26,2.3352283786853603e-31
82.5,-132.5,4740911104.0,552427264.0,1.7961156409365275e-26,2.3382049654805125e-31
82.5,-127.5,4746206720.0,558031744.0,1.7945690421539867e-26,2.3335163887128227e-31
82.5,-122.5,4769826816.0,565751616.0,1.805567796954789e-26,2.3455367588454612e-31
82.5,-117.5,4709158912.0,561463104.0,1.760431548703734e-26,2.2963397341759767e-31
82.5,-112.5,4680045568.0,561482816.0,1.7375713765614398e-26,2.270309822370238e-31
82.5,-107.5,4665505792.0,563494912.0,1.723050943301529e-26,2.255699603083868e-31
82.5,-102.5,4645712384.0,560334144.0,1.7083588711649742e-26,2.2400001707320258e-31
82.5,-97.5,4622670336.0,555515328.0,1.698370690324591e-26,2.227377712392896e-31
82.5,-92.5,4649941504.0,555260032.0,1.717855862832341e-26,2.248850937897107e-31
82.5,-87.5,4666992128.0,557802368.0,1.7298169663077546e-26,2.2627955922820417e-31
82.5,-82.5,4677611008.0,563257856.0,1.7379864529830542e-26,2.2692380066211584e-31
82.5,-77.5,4694516736.0,569029376.0,1.7476362864508075e-26,2.2783913460321414e-31
82.5,-72.5,4779589632.0,588636736.0,1.7967399503873e-26,2.3320420836980214e-31
82.5,-67.5,4616652800.0,572439744.0,1.7089637672419074e-26,2.229531923340213e-31
82.5,-62.5,4632157696.0,570999424.0,1.7112506934950705e-26,2.2294924267300254e-31
82.5,-57.5,4861624832.0,602142592.0,1.8233262577115992e-26,2.356667985051138e-31
82.5,-52.5,4896926720.0,613944576.0,1.8401695165588366e-26,2.375524089932678e-31
82.5,-47.5,4956613632.0,641301248.0,1.888707111166075e-26,2.42814838593142e-31
82.5,-42.5,4883112448.0,640402496.0,1.852726425721846e-26,2.3877271318874345e-31
82.5,-37.5,4753372672.0,624399168.0,1.7822423201379307e-26,2.3128295689293118e-31
82.5,-32.5,4705669632.0,616998400.0,1.758647675352045e-26,2.284454780992553e-31
82.5,-27.5,4630494720.0,602953280.0,1.715391134726712e-26,2.2371279678352266e-31
82.5,-22.5,4573514240.0,586738496.0,1.6833159270609092e-26,2.2016750582144264e-31
82.5,-17.5,4540442624.0,567110208.0,1.6593065140022002e-26,2.178187035392906e-31
82.5,-12.5,4508689408.0,547450176.0,1.6317373661086813e-26,2.1467954587541968e-31
82.5,-7.5,4502080512.0,539195584.0,1.624926661527746e-26,2.1377401555720724e-31
82.5,-2.5,4498258432.0,528479232.0,1.610330731814015e-26,2.123175780565384e-31
82.5,2.5,4512908288.0,523770688.0,1.6053280902648702e-26,2.1163962344464518e-31
82.5,7.5,4485926912.0,518814880.0,1.595548834304854e-26,2.102591228790395e-31
82.5,12.5,4476206080.0,517356032.0,1.5912772757625987e-26,2.0992095666419493e-31
82.5,17.5,4454830080.0,515738304.0,1.5808110020728207e-26,2.087504228995331e-31
82.5,22.5,4445610496.0,517194944.0,1.574780992454142e-26,2.0812122779331197e-31
82.5,27.5,4456838656.0,520328704.0,1.5736511649115667e-26,2.079958965856273e-31
82.5,32.5,4467495424.0,525728768.0,1.5757488878069933e-26,2.083562796437024e-31
82.5,37.5,4489682432.0,531164992.0,1.5844895282666004e-26,2.0938446104247963e-31
82.5,42.5,4588027392.0,543230208.0,1.6193111120330993e-26,2.1327972018268646e-31
82.5,47.5,4716329984.0,557126336.0,1.668681016525104e-26,2.1909811159072557e-31
82.5,52.5,4696214528.0,554691968.0,1.6572135674130357e-26,2.176331635109568e-31
82.5,57.5,4714592256.0,556165056.0,1.6654328201180982e-26,2.1852799683057676e-31
82.5,62.5,4693894656.0,554069760.0,1.6547838141951968e-26,2.174122646125503e-31
82.5,67.5,4734170624.0,559601536.0,1.671654960508029e-26,2.1948301546095882e-31
82.5,72.5,4734602240.0,560856256.0,1.6708109409692007e-26,2.1944941983241232e-31
82.5,77.5,4708433920.0,558996608.0,1.6563183951748845e-26,2.177696854248613e-31
82.5,82.5,4717480448.0,560146368.0,1.6627385211630982e-26,2.1853295741673723e-31
82.5,87.5,4736639488.0,559234304.0,1.6787460804888672e-26,2.20188006442921e-31
82.5,92.5,4753159168.0,553567616.0,1.6914989722830173e-26,2.216140221497905e-31
82.5,97.5,4784234496.0,547950592.0,1.7152017772945799e-26,2.241308260845621e-31
82.5,102.5,4807397376.0,546341184.0,1.7300037044751624e-26,2.2594301519556375e-31
82.5,107.5,4841615872.0,545978368.0,1.7602475838754462e-26,2.2953203454749436e-31
82.5,112.5,4872571392.0,550721728.0,1.7957552609253337e-26,2.337017951285052e-31
82.5,117.5,4828002304.0,547858816.0,1.7992176207421553e-26,2.3424061822903513e-31
82.5,122.5,4794754560.0,546819456.0,1.8109215740513943e-26,2.3560889365339228e-31
82.5,127.5,4770741760.0,545117696.0,1.8128955752071935e-26,2.3587072326509443e-31
82.5,132.5,4718250496.0,540548736.0,1.8143816227522827e-26,2.356963034133194e-31
82.5,137.5,4675228160.0,533899872.0,1.8078514876456455e-26,2.35129597586788e-31
82.5,142.5,4640721920.0,528375104.0,1.801589133838476e-26,2.3428566317255864e-31
82.5,147.5,4631680000.0,526522048.0,1.796935162646463e-26,2.338455815974978e-31
82.5,152.5,4630368768.0,525107616.0,1.7883271802414255e-26,2.328904924374547e-31
82.5,157.5,4638490112.0,525095488.0,1.7767540360940093e-26,2.3197311313618596e-31
82.5,162.5,4642182144.0,526114208.0,1.7632472582824282e-26,2.311277446188486e-31
82.5,167.5,4641412608.0,526625760.0,1.7526230583372105e-26,2.304144311368826e-31
82.5,172.5,4634470400.0,526682944.0,1.7448586332478145e-26,2.297821327255753e-31
82.5,177.5,4624887808.0,529386880.0,1.7424358133777753e-26,2.2895058802180363e-31
77.5,-177.5,4889360896.0,438378784.0,1.8681414149223258e-26,2.4151584680582234e-31
77.5,-172.5,4865893376.0,441777280.0,1.8477120745186393e-26,2.3972218348578962e-31
77.5,-167.5,4875581440.0,450888128.0,1.8594708783126944e-26,2.4070141729979862e-31
77.5,-162.5,4857538560.0,468926112.0,1.8520386376201063e-26,2.3966458426259933e-31
77.5,-157.5,4922073600.0,499641408.0,1.8811677887685788e-26,2.4314886706787167e-31
77.5,-152.5,4920262656.0,530389344.0,1.8754292879062826e-26,2.4223908146010926e-31
77.5,-147.5,4855162880.0,558173568.0,1.8447943676900904e-26,2.384055122634336e-31
77.5,-142.5,4832751616.0,568944768.0,1.8410027508899763e-26,2.377888479269922e-31
77.5,-137.5,4875642880.0,603431488.0,1.8612270182731845e-26,2.397178576665786e-31
77.5,-132.5,4992527360.0,644841536.0,1.9066720316129235e-26,2.4493564199100857e-31
77.5,-127.5,4918644736.0,630284352.0,1.8794826771044378e-26,2.41998528296157e-31
77.5,-122.5,4872354816.0,611791808.0,1.8673189657988746e-26,2.4064555780824755e-31
77.5,-117.5,4808037888.0,580234880.0,1.8641656792195283e-26,2.4023570994788985e-31
77.5,-112.5,4750155776.0,560003264.0,1.8576680538103524e-26,2.3943588008170335e-31
77.5,-107.5,4729933824.0,562266688.0,1.8640647604904424e-26,2.401448912543453e-31
77.5,-102.5,4731643904.0,582749568.0,1.8644402397924001e-26,2.40544700392947e-31
77.5,-97.5,4736394240.0,596820544.0,1.8662251916648582e-26,2.4085568917840054e-31
77.5,-92.5,4728285696.0,626101632.0,1.866213944233983e-26,2.4089502121937905e-31
77.5,-87.5,4780085760.0,663305088.0,1.8744674014548579e-26,2.424449810505993e-31
77.5,-82.5,4822734336.0,695146688.0,1.8885843138728207e-26,2.439067317857338e-31
77.5,-77.5,4847332352.0,710823808.0,1.891709867060968e-26,2.4461454395413795e-31
77.5,-72.5,4890722304.0,732055808.0,1.8962424276292866e-26,2.45485185600018e-31
77.5,-67.5,4954019328.0,760448256.0,1.9063450857455643e-26,2.469153390470024e-31
77.5,-62.5,5006394368.0,786625536.0,1.9082600764078674e-26,2.475612026631182e-31
77.5,-57.5,4996416000.0,795981760.0,1.8695148340842672e-26,2.434619717431567e-31
77.5,-52.5,5064036864.0,804383872.0,1.8932205665093452e-26,2.4631273362299688e-31
77.5,-47.5,5086907904.0,806160640.0,1.8988906583400168e-26,2.4696560318544358e-31
77.5,-42.5,5115836416.0,798294784.0,1.8980378565606421e-26,2.467852118223664e-31
77.5,-37.5,5146355200.0,782677504.0,1.9020232989503593e-26,2.4726321484518476e-31
77.5,-32.5,5151287296.0,776714432.0,1.9045300893659737e-26,2.473448646827929e-31
77.5,-27.5,5152609280.0,761771840.0,1.8999425242384433e-26,2.469053003252464e-31
77.5,-22.5,5156890112.0,735833152.0,1.9024864465833856e-26,2.470304199439479e-31
77.5,-17.5,5121651200.0,696338752.0,1.8867132344132497e-26,2.4535874942764354e-31
77.5,-12.5,5058843648.0,671590464.0,1.8787557541062282e-26,2.443006869624684e-31
77.5,-7.5,5012604416.0,668378880.0,1.8711977887068705e-26,2.4321958480801714e-31
77.5,-2.5,4972319232.0,666479808.0,1.8617761394189282e-26,2.4235898188389313e-31
77.5,2.5,4944273408.0,671669312.0,1.8539010889135265e-26,2.4135346401619975e-31
77.5,7.5,4925827584.0,695351936.0,1.841759102097736e-26,2.3952394811846695e-31
77.5,12.5,4935235584.0,710168128.0,1.8424918799229766e-26,2.3967191934734846e-31
77.5,17.5,4935704576.0,721849088.0,1.8344804735775123e-26,2.3883035943170777e-31
77.5,22.5,4945147904.0,720200448.0,1.828269888767248e-26,2.378751997420036e-31
77.5,27.5,4993622016.0,711197824.0,1.8263464240131895e-26,2.373967265214449e-31
77.5,32.5,5050120192.0,688500416.0,1.82426749819402e-26,2.3677709993923947e-31
77.5,37.5,5071631872.0,676134464.0,1.8257698776250377e-26,2.3673849670475846e-31
77.5,42.5,5120566272.0,652681664.0,1.8250659117117653e-26,2.3623754803221204e-31
77.5,47.5,5151619584.0,634783680.0,1.8169455747686465e-26,2.352283861320311e-31
77.5,52.5,5175087104.0,626988928.0,1.815269553493843e-26,2.349842359553653e-31
77.5,57.5,5186262016.0,624821824.0,1.8115075189776747e-26,2.3449781639299505e-31
77.5,62.5,5216253952.0,622239552.0,1.8052038732324975e-26,2.3388056430937827e-31
77.5,67.5,5275789824.0,619415424.0,1.8092588031746082e-26,2.3427508372340124e-31
77.5,72.5,5321324544.0,604061120.0,1.8064665129040378e-26,2.339411963079937e-31
77.5,77.5,5344126464.0,588315520.0,1.7990325773930986e-26,2.3293835856742017e-31
77.5,82.5,5356770816.0,585608256.0,1.796654130948978e-26,2.3255933216894103e-31
77.5,87.5,5357613056.0,581864064.0,1.784581015387999e-26,2.3148523596082067e-31
77.5,92.5,5340934144.0,578090176.0,1.7866351352294846e-26,2.316490763634383e-31
77.5,97.5,5281125376.0,575883520.0,1.7832769297040555e-26,2.317597138917377e-31
77.5,102.5,5242190848.0,574584256.0,1.7792563583521527e-26,2.3137694942122293e-31
77.5,107.5,5186799104.0,572714432.0,1.779115534354619e-26,2.316230979382851e-31
77.5,112.5,5132066304.0,568557568.0,1.77714014652926e-26,2.3165027536767612e-31
77.5,117.5,5083743232.0,569855424.0,1.7777498189124552e-26,2.3176911784654426e-31
77.5,122.5,5054534656.0,560099520.0,1.7872298623963114e-26,2.3291132219735126e-31
77.5,127.5,5032017408.0,554759168.0,1.789106950757309e-26,2.330700609544863e-31
77.5,132.5,5019430912.0,547498496.0,1.8068341344118224e-26,2.3464745682385473e-31
77.5,137.5,4993955328.0,536571584.0,1.8087779369860936e-26,2.3506405202178615e-31
77.5,142.5,4982193152.0,522875520.0,1.8241634979770232e-26,2.3675380164120617e-31
77.5,147.5,4973878272.0,513380000.0,1.8302602218089754e-26,2.3765484157099847e-31
77.5,152.5,4959662080.0,497039968.0,1.8367413612578274e-26,2.3834614979871705e-31
77.5,157.5,4929612288.0,481049376.0,1.8457482422729465e-26,2.391298989021843e-31
77.5,162.5,4887636992.0,465735360.0,1.853216690448489e-26,2.3977110756067085e-31
77.5,167.5,4879611392.0,457294048.0,1.8671762929085944e-26,2.413779848283579e-31
77.5,172.5,4888311808.0,453354432.0,1.8750729138293732e-26,2.425450861495153e-31
77.5,177.5,4884650496.0,443344160.0,1.877630394721124e-26,2.4241980196160468e-31
72.5,-177.5,5482404352.0,488524288.0,1.8514805801594207e-26,2.3999687300568978e-31
72.5,-172.5,5471258624.0,484805408.0,1.8432787378610554e-26,2.3929251679067706e-31
72.5,-167.5,5470716928.0,483768352.0,1.850594190161816e-26,2.3990838179095987e-31
72.5,-162.5,5428565504.0,469630432.0,1.8492189221071278e-26,2.3995479030793034e-31
72.5,-157.5,5399741440.0,478221184.0,1.8455738300571828e-26,2.394771164235302e-31
72.5,-152.5,5406431232.0,524931104.0,1.8530473626877786e-26,2.3949677068907594e-31
72.5,-147.5,5437225984.0,587344320.0,1.8515656292257648e-26,2.3878928765909004e-31
72.5,-142.5,5446635520.0,614960000.0,1.845232709345433e-26,2.380002958508181e-31
72.5,-137.5,5442415104.0,656977152.0,1.8277614432619297e-26,2.3603200109002725e-31
72.5,-132.5,5464348672.0,689802112.0,1.8251794645412864e-26,2.3612493567340326e-31
72.5,-127.5,5378185216.0,683555456.0,1.8191477601042566e-26,2.3577680126646373e-31
72.5,-122.5,5324399616.0,671553792.0,1.8221751679024378e-26,2.3625447515086388e-31
72.5,-117.5,5215782912.0,666273472.0,1.8053858350936432e-26,2.3467052002301786e-31
72.5,-112.5,5159824384.0,661301952.0,1.7886894091453658e-26,2.329512419855052e-31
72.5,-107.5,5078128640.0,628612864.0,1.788264163813645e-26,2.329173642383145e-31
72.5,-102.5,4985078784.0,592753600.0,1.7989458335084034e-26,2.3437446001581976e-31
72.5,-97.5,4937805824.0,582163200.0,1.8066657310974852e-26,2.3539610566600643e-31
72.5,-92.5,4854346240.0,588475200.0,1.8236607532243404e-26,2.3730216975586476e-31
72.5,-87.5,4818212864.0,604522752.0,1.8348744418069362e-26,2.3907347517334484e-31
72.5,-82.5,4823244288.0,622746752.0,1.8570919696453873e-26,2.4135635573230277e-31
72.5,-77.5,4835803136.0,642564416.0,1.864731594474387e-26,2.4264131211707363e-31
72.5,-72.5,4862605312.0,700131072.0,1.8676893606457792e-26,2.4359999828983025e-31
72.5,-67.5,4921149952.0,775932736.0,1.860050968411944e-26,2.4328263832499525e-31
72.5,-62.5,4967641088.0,837856000.0,1.8591060301440297e-26,2.4386128717413103e-31
72.5,-57.5,4991909888.0,875603840.0,1.8691550703706556e-26,2.4534849911690437e-31
72.5,-52.5,4977763840.0,882906560.0,1.8719430465581506e-26,2.458879334744967e-31
72.5,-47.5,4963691520.0,880938240.0,1.8833117339826707e-26,2.4722931358810705e-31
72.5,-42.5,5049215488.0,863138880.0,1.8883026658777535e-26,2.4753508317864294e-31
72.5,-37.5,5147502080.0,832628544.0,1.899968408736896e-26,2.4877468899135908e-31
72.5,-32.5,5181290496.0,813781568.0,1.9010555576719036e-26,2.486040307215067e-31
72.5,-27.5,5222706688.0,792633152.0,1.9051650299500393e-26,2.489336863572513e-31
72.5,-22.5,5224180736.0,786370880.0,1.8871258456445352e-26,2.468493938139213e-31
72.5,-17.5,5258001920.0,756021568.0,1.8741618719284803e-26,2.4569583418768534e-31
72.5,-12.5,5269418496.0,713798272.0,1.864624512769479e-26,2.4447642336791633e-31
72.5,-7.5,5269176832.0,694855104.0,1.8629887049119144e-26,2.4409977146802586e-31
72.5,-2.5,5211180032.0,683598016.0,1.8449837251222225e-26,2.4235942857174644e-31
72.5,2.5,5168135680.0,707902720.0,1.8279050405985832e-26,2.401268826808907e-31
72.5,7.5,5179575808.0,743576320.0,1.8256840581867158e-26,2.390571122919814e-31
72.5,12.5,5180444672.0,750078272.0,1.8173498659825723e-26,2.380364540570494e-31
72.5,17.5,5177465344.0,750311552.0,1.8138583861049915e-26,2.375053421994609e-31
72.5,22.5,5172232192.0,752789952.0,1.80911813325147e-26,2.364993776439142e-31
72.5,27.5,5186575872.0,762236416.0,1.8050912448493497e-26,2.356063545855945e-31
72.5,32.5,5197187072.0,740880576.0,1.8005514427844401e-26,2.348983308282072e-31
72.5,37.5,5209325568.0,734849792.0,1.7991099227396652e-26,2.3452687461334738e-31
72.5,42.5,5254376448.0,698975360.0,1.8035464949595556e-26,2.347066076995881e-31
72.5,47.5,5274351104.0,650498176.0,1.799722522536376e-26,2.34301908504487e-31
72.5,52.5,5270491136.0,603261888.0,1.7954330913642366e-26,2.339263380593993e-31
72.5,57.5,5247167488.0,580846784.0,1.7858014386751583e-26,2.32766595332878e-31
72.5,62.5,5224425472.0,558537920.0,1.7826493846909764e-26,2.324370337366815e-31
72.5,67.5,5206466048.0,558755264.0,1.7769962410438154e-26,2.3158480033233532e-31
72.5,72.5,5179782144.0,553453248.0,1.769176349172021e-26,2.305172163629185e-31
72.5,77.5,5199406592.0,548146432.0,1.76662580162807e-26,2.2993515858016536e-31
72.5,82.5,5243329536.0,550414208.0,1.7630773142241355e-26,2.293274044909032e-31
72.5,87.5,5390871552.0,563809472.0,1.7552380089785017e-26,2.286159012702375e-31
72.5,92.5,5542359040.0,584303040.0,1.7513878439080783e-26,2.2800351573323312e-31
72.5,97.5,5646256640.0,597876032.0,1.745172790940343e-26,2.276466826680975e-31
72.5,102.5,5678894080.0,594959552.0,1.7452391970048254e-26,2.2772410072604267e-31
72.5,107.5,5694984192.0,572333568.0,1.748241028453345e-26,2.2829821216698427e-31
72.5,112.5,5632660480.0,553754496.0,1.751517266400341e-26,2.2914090055720175e-31
72.5,117.5,5503024640.0,532948800.0,1.7602233941953447e-26,2.3034637001397e-31
72.5,122.5,5413373440.0,520661152.0,1.760716740409899e-26,2.3057359307198396e-31
72.5,127.5,5400049664.0,525328704.0,1.766194855543714e-26,2.3123245765561985e-31
72.5,132.5,5398346752.0,544647168.0,1.7801989855041336e-26,2.3249806540337617e-31
72.5,137.5,5390925312.0,566910336.0,1.7919155729138078e-26,2.3396961976139656e-31
72.5,142.5,5434780672.0,577799680.0,1.8029668670834928e-26,2.3486363023497095e-31
72.5,147.5,5479727616.0,584489408.0,1.8089173743140672e-26,2.3558157516467917e-31
72.5,152.5,5499879424.0,576468672.0,1.8130146747149544e-26,2.3622410037683863e-31
72.5,157.5,5479260160.0,560308672.0,1.8245933655406104e-26,2.3771970534927684e-31
72.5,162.5,5411402752.0,530943296.0,1.815262003848461e-26,2.3632347666925714e-31
72.5,167.5,5390938112.0,498289152.0,1.8237949520228653e-26,2.3692819798309416e-31
72.5,172.5,5424910336.0,491423328.0,1.8422801817034895e-26,2.392597204982891e-31
72.5,177.5,5448284672.0,490664000.0,1.8409298737008807e-26,2.3881329125373383e-31
67.5,-177.5,6081236992.0,556113088.0,1.7855467536993125e-26,2.3426368142819827e-31
67.5,-172.5,6257100800.0,593721984.0,1.773654213329919e-26,2.336196045634957e-31
67.5,-167.5,6347931136.0,631271168.0,1.771348027777312e-26,2.3331183663256343e-31
67.5,-162.5,6342714880.0,664891776.0,1.770235918790225e-26,2.329420025999077e-31
67.5,-157.5,6332300800.0,766346816.0,1.762652993338788e-26,2.3159516819250958e-31
67.5,-152.5,6387281920.0,851073472.0,1.7612131681123642e-26,2.306223995974301e-31
67.5,-147.5,6396536832.0,882057984.0,1.7494788621472017e-26,2.2890504937065277e-31
67.5,-142.5,6387627520.0,869514496.0,1.7481840209269912e-26,2.2857494704705486e-31
67.5,-137.5,6394406400.0,834057856.0,1.7403004963298343e-26,2.2690555698979108e-31
67.5,-132.5,6401644544.0,746743616.0,1.73072169115843e-26,2.257452265160944e-31
67.5,-127.5,6450661888.0,674190656.0,1.724178767876962e-26,2.2435809616235006e-31
67.5,-122.5,6434314240.0,654699840.0,1.7145808574805094e-26,2.23291593647736e-31
67.5,-117.5,6432050688.0,636204160.0,1.702958409526517e-26,2.2205382160620717e-31
67.5,-112.5,6366837248.0,629346560.0,1.687879302508338e-26,2.2035161174666843e-31
67.5,-107.5,6119919104.0,613198912.0,1.6802657162521865e-26,2.195526047265275e-31
67.5,-102.5,5824138240.0,609368768.0,1.681657932490385e-26,2.1976109040458934e-31
67.5,-97.5,5705357312.0,605415168.0,1.6869853628653513e-26,2.206605081521775e-31
67.5,-92.5,5510471168.0,609507520.0,1.7060902797648816e-26,2.230379924964896e-31
67.5,-87.5,5359902720.0,616510592.0,1.7357243327075747e-26,2.268881596733989e-31
67.5,-82.5,5234877440.0,567875328.0,1.7796527917719054e-26,2.319694691036984e-31
67.5,-77.5,5179881984.0,541749760.0,1.7935563111520302e-26,2.3390842352549275e-31
